0.652941,0.541176
0.664706,0.617647
0.688235,0.676471
0.682353,0.682353
0.688235,0.682353
0.670588,0.652941
0.694118,0.688235
0.735294,0.688235
0.729412,0.688235
0.694118,0.676471
